Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Total_EMI_per_month
CUS_0x397b,Stanley Whitex,31,546-18-3954,Manager,139608.72,5,5,11,3.0,Good,481.89,235.1463446753332
CUS_0xb0ce,Estellep,37,312-27-5194,Media_Manager,28949.6,3,5,2,4.0,Good,405.51,51.26711954728734
CUS_0x1197,Nayako,28,799-23-8283,Lawyer,92300.01,3,5,11,2.0,Standard,755.17,211.74780891351924
CUS_0x1e62,Raghavanc,32,495-51-7258,Journalist,14066.87,2,4,1,3.0,Good,805.77,16.223610435208066
CUS_0x369d,Cheep,31,483-28-8127,Manager,62380.11,7,5,29,8.0,Bad,3084.5,214.91951248534252
CUS_0x4285,Karolinaj,51,967-33-1628,Accountant,19271.95,6,4,9,2.0,Standard,368.72,35.046789084156345
CUS_0xaf09,Rodrigo Vigar,49,003-80-8234,Lawyer,15055.0,3,3,8,3.0,Good,360.12,31.775461243767968
CUS_0x587,Prodhanv,32,291-15-8697,Doctor,18070.01,9,7,34,8.0,Bad,2493.97,43.48068420047778
CUS_0x91ee,Douglasy,31,475-37-1012,Manager,59241.38,4,5,9,2.0,Good,690.12,128.9292457279007
CUS_0x7b90,Estelled,41,816-38-1312,Developer,65588.1,7,4,11,0.0,Good,1292.14,112.06551509640828
CUS_0xb1e8,Nate Raymondw,24,401-41-0715,Doctor,69941.9,4,6,14,8.0,Standard,375.97,218.56008789280696
CUS_0x45b4,Douwe Miedemaz,49,557-86-2567,Lawyer,39580.3,0,240,8,3.0,Good,458.53,56.75506518153054
CUS_0x624e,Elinor Comlayp,50,949-49-0437,Engineer,172413.64,2,3,2,2.0,Good,1094.29,0.0
CUS_0x752e,Pedroc,48,069-41-0961,Writer,100233.4,6,4,2,1.0,Good,616.68,182.3470459987101
CUS_0x5b88,Ritsuko Andoo,52,358-72-2084,Developer,35444.72,1,5,5,2.0,Good,1348.43,0.0
CUS_0x41cd,Ronald Groverz,34,342-11-7845,Scientist,76338.68,4,6,823,6.0,Standard,965.06,52.63006495939771
CUS_0xa955,Gabriel Wildauf,42,861-50-3592,Mechanic,129680.28,8,3,5,2.0,Standard,240.27,114.16560941353912
CUS_0x34c8,Lyne,29,928-40-2690,Accountant,45250.17,4,3,15,7.0,Standard,492.07,173.8112291301529
CUS_0x5df5,Chuck Mikolajczakk,21,697-66-1702,Journalist,14795.73,6,6,16,10.0,Bad,3124.43,63.73944804676253
CUS_0x75e,Koltrowitzq,38,606-90-0153,Lawyer,77190.52,4,7,5,4.0,Standard,75.94,253.04915740803185
CUS_0xc505,Jessica Toonkelj,29,487-84-3914,Media_Manager,64030.6,6,6,15,6.0,Standard,1253.52,183.81430391038097
CUS_0xb74d,Andreab,19,222-44-7036,Media_Manager,9816.78,7,8,26,11.0,Bad,2672.05,48.39954008206016
CUS_0xd60,Deepa Seetharamanm,31,810-45-4212,Mechanic,15628.95,10,8,20,7.0,Bad,2131.09,45.845770647590975
CUS_0x99c,Reganf,40,769-63-7639,Doctor,8578.295,4,10,31,6.0,Standard,1425.81,19.535330334588487
CUS_0x3f31,Rigbym,41,208-56-2917,Developer,147210.68,2,5,5,4.0,Good,323.31,0.0
CUS_0x3ee7,Abboudi,52,449-78-1167,Scientist,31223.33,8,3,9,2.0,Good,906.8,85.52999024261717
CUS_0x1ef1,Steven C.s,29,619-16-9988,Lawyer,30567.46,8,3,5,3.0,Good,909.74,43.2296063817992
CUS_0x8925,Caroline Valetkevitchw,34,878-13-0132,Lawyer,45705.78,8,1369,20,3.0,Standard,132.3,0.0
CUS_0x4a77,imarte Danielm,33,187-66-6476,Engineer,169293.52,2,4,5,1.0,Good,931.52,92.0400801313395
CUS_0x321f,Harry Papachristouu,49,669-11-4608,Writer,31002.86,8,6,10,2.0,Standard,1256.7,0.0
CUS_0x5c53,MacLellani,41,413-13-1716,Media_Manager,9275.95_,8,8,24,8.0,Bad,1746.01,19.7889022619584
CUS_0x7721,Erwint,30,678-37-2131,Musician,66999.96,10,9,27,11.0,Bad,1619.22,357.40606752749034
CUS_0x1d46,Steveni,42,121-98-2623,Engineer,88685.32,0,2,3,8.0,Good,1429.35,168.77080415188922
CUS_0x533e,Elvina Nawagunax,45,637-69-5055,Teacher,49316.19_,7,8,20,12.0,Bad,2080.28,50.29793050297292
CUS_0x67e3,Frankela,44,357-37-6454,Architect,8532.975,6,6,19,8.0,Bad,2389.96,24.358094357469405
CUS_0x6c99,Michele Kambasb,26,508-43-5579,Entrepreneur,9582.025,5,7,7,1.0,Good,820.12,8.129068767166897
CUS_0x9c59,Chuckh,21,158-74-3542,Mechanic,10568.51,5,7,8,7.0,Standard,1062.67,0.0
CUS_0xb298,Framkel,24,741-31-0979,Writer,78024.96,6,9,32,6.0,Bad,4732.06,301.0706312329842
CUS_0xc3c3,Deepa Seetharamann,33,066-13-8372,Musician,32227.12,1,4,1,3.0,Good,48.95,49.16865304083368
CUS_0x38b8,Philip Blenkinsopo,49,272-14-6281,Lawyer,15988.665_,1,6,8,0.0,Good,912.94,11.377456216694572
CUS_0x3b40,Davidp,22,109-74-8676,Mechanic,83334.5,5,3,3,4.0,Good,1188.93,168.13173141552392
CUS_0x1d8f,Katyay,27,977-87-4804,Teacher,17469.68,7,9,18,10.0,Bad,3645.12,67.96105153510771
CUS_0xa574,Stempelr,19,216-81-8709,Doctor,56023.84,8,5,23,6.0,Bad,3745.69,296.19596090465376
CUS_0xbdf9,Guptas,54,256-08-6713,Media_Manager,19206.195,4,3,7,3.0,Good,291.71,12.87583065451432
CUS_0x753,Barrz,49,250-36-8350,Manager,29416.29,4,5,5,1.0,Good,905.18,93.32743827639888
CUS_0xa040,Helen Bartholomeww,21,079-12-3965,Architect,130353.38999999998,5,924,10,4.0,Good,804.31,104.74620197665531
CUS_0x78d,Rick Rothackerf,33,209-53-3717,Doctor,35372.4,1,6,5,1.0,Good,564.79,63.39018115962452
CUS_0x4380,Whiten,30,261-79-5644,Writer,14360.97,3,3,9,4.0,Standard,2000.14,46355.0
CUS_0x41fa,Margaret Chadbourna,54,757-86-1116,Architect,29020.21,5,4,5,2.0,Good,1252.87,74.67200874652599
CUS_0x63f7,Costa Annb,54,318-11-8554,Mechanic,16168.52,5,7,17,3.0,Standard,92.04,7.188037221560094
CUS_0x2963,Rodrigo Camposo,43,203-84-0467,Entrepreneur,82859.08,1,1,7,2.0,Good,182.89,34629.0
CUS_0x6deb,Peg Mackeyh,22,532-67-5525,Scientist,44986.07,3,3,4,5.0,Good,1162.52,63.75170391310864
CUS_0x7357,Fiona Laut,22,931-66-4373,Doctor,32160.08,5,6,12,0.0,Standard,317.33,76.87375540992065
CUS_0x9f03,Finny,41,794-97-6096,Lawyer,28570.38,4,5,18,0.0,Standard,1204.12,18.023501736048352
CUS_0x8162,ernardo Vizcainoq,49,159-20-9590,Scientist,86957.85,5,3,20,1.0,Standard,424.28,0.0
CUS_0xb67f,Jonathan Stempelu,34,987-08-4120,Lawyer,76170.12,5,7,16,7.0,Standard,567.53,203.2795213013925
CUS_0xc18f,ini Gernoti,32,686-70-9142,Manager,123028.6,4,7,4,3.0,Good,1361.12,214.2706924414976
CUS_0x6678,Sitaraman Shankarp,31,798-42-4298,Manager,109122.21,3,6,3,3.0,Good,1189.51,199.7216097136513
CUS_0x3ee5,Wayne Coleq,32,696-07-6139,Doctor,78738.68,9,7,29,11.0,Bad,1738.0,97.01484552793929
CUS_0xbab2,Rhysd,35,429-23-9903,Architect,27752.64,3,4,12,6.0,Standard,915.19,16.180335372840187
CUS_0xb512,Kevin Yaov,31,343-73-5111,Doctor,9277.245_,7,5,25,9.0,Bad,3804.76,51.49139952821637
CUS_0xb29a,Danp,31,996-84-2540,Writer,27676.16,3,7,2,2.0,Good,1216.47,33.10159948616907
CUS_0x6072,Yuny,45,715-49-4883,Scientist,14900.75,9,5,16,12.0,Bad,3088.8,43.57809580419592
CUS_0xbafb,Clarey,20,046-83-9533,Teacher,28077.18,6,8,28,9.0,Bad,2599.23,23670.0
CUS_0x82cb,Johnsony,35,825-62-0682,Developer,104988.04,8,7,1,3.0,Good,87.85,0.0
CUS_0x7523,Gellert,44,331-34-5518,Doctor,63756.33,8,3,1,0.0,Good,950.59,50.392823311130286
CUS_0x5324,Huw Jonesi,38,882-90-4446,Entrepreneur,9415.2,8,10,33,14.0,Bad,3383.54,21007.0
CUS_0x901,Andyo,39,637-42-2504,Architect,19041.48,7,7,16,11.0,Bad,1819.24,83.18812400062909
CUS_0x2009,er Huebnerp,40,572-47-1898,Doctor,85272.06,1,118,5,0.0,Good,919.31,36.57053949227449
CUS_0x44b4,Herbert Lasha,49,400-93-6626,Entrepreneur,97637.4,3,6,3,1.0,Good,82.11,48.95227219473077
CUS_0xbbd3,Rf,33,851-69-5578,Media_Manager,9769.965,8,8,28,8.0,Bad,1948.98,49.63706988907806
CUS_0x4437,Emmotty,40,095-24-1528,Teacher,46003.29_,8,6,34,12.0,Bad,2681.08,142.4531100539671
CUS_0x5e6b,Frank Jackz,45,278-23-1336,Scientist,72904.16,4,7,13,4.0,Standard,748.11,67.76034959900011
CUS_0x9bb7,Doulatramaniy,19,583-34-9697,Journalist,22171.89,3,4,6,4.0,Standard,1165.64,51.94868143903172
CUS_0x80a0,Anjulim,25,165-78-8906,Manager,121237.53,3,1215,4,1.0,Good,684.03,232.057191993378
CUS_0xa12c,Saphirl,41,861-82-4463,Musician,136386.2,7,5,16,0.0,Standard,971.34,187.46432294878505
CUS_0x71da,John Ruwitchb,33,851-20-4325,Architect,19801.67,6,7,31,8.0,Bad,1515.99,115.3680516169172
CUS_0x492e,Nadiaf,55,748-90-2499,Entrepreneur,103620.54,5,3,6,3.0,Standard,100.85,103.22773514813096
CUS_0x818c,Timg,45,482-76-6283,Mechanic,10105.995,7,8,16,8.0,Bad,2056.61,43.98006780255106
CUS_0xba60,Kubotai,42,030-58-1207,Teacher,17455.005,1,3,4,1955.0,Good,532.1,24.613534072563876
CUS_0x8ae5,Kyliem,36,396-24-8172,Entrepreneur,34884.34,8,4,30,10.0,Standard,2162.63,67.03698428964698
CUS_0x44e8,Paul Dayb,35,113-89-3532,Manager,8304.89,3,4,20,5.0,Standard,1383.25,19.52466770230356
CUS_0xdbf,Leika Kiharal,45,686-42-0469,Developer,102628.28,5,3,10,1.0,Standard,103.13,76.90893809050846
CUS_0x44b0,da Costaa,44,161-84-5662,Journalist,36823.24,6,7,17,4.0,Standard,772.35,109.07489596996156
CUS_0x5a26,Shaimaa Fayedk,20,460-90-9091,Musician,10356.98,6,10,28,12.0,Bad,3716.71,66.45682500991846
CUS_0x1c1c,Giancarlo Navachv,44,702-44-7038,Writer,107626.59_,3,5,11,8.0,Standard,914.63,163.80279430012405
CUS_0xbcda,Padraic Halpini,36,297-59-7628,Doctor,68096.88,5,1416,17,0.0,Standard,655.37,166.64820655546842
CUS_0xe84,Raymondd,21,043-91-6538,Engineer,18521.71,10,7,19,9.0,Bad,3397.76,75.92328138706652
CUS_0x53bc,Stempelf,49,267-52-0601,Teacher,160454.04,3,7,2,2.0,Good,773.94,168.71949941898825
CUS_0xac7b,Jessica Wohlt,45,651-72-0851,Developer,27288.85,5,3,5,4.0,Standard,1354.13,65.72813668134296
CUS_0x3e8c,Poornimaz,47,295-13-5026,Journalist,35730.44,5,6,3,4.0,Good,1185.95,74.46925594436068
CUS_0x75ca,Tara LaCapral,18,791-94-5827,Teacher,9045.11,10,10,34,8.0,Bad,2575.87,24.8160523188982
CUS_0xb4ab,Langex,54,801-96-0784,Scientist,101910.75,1,4,1,4.0,Good,629.61,86.63599557562985
CUS_0x4d50,Lionel Laurentd,30,282-83-1022,Scientist,145931.88,4,3,8,1.0,Good,1279.09,314.482093551559
CUS_0x7dd7,Malathiv,42,177-67-8669,Entrepreneur,19853.95,10,546,20,12.0,Bad,1871.37,63.48402232937336
CUS_0x57f5,Sagarika Jaisinghanik,55,314-89-8569,Journalist,95774.36,6,3,5,3.0,Standard,704.92,173.32320819592002
CUS_0xa6f9,Kevin Drawbaughf,29,979-88-6619,Scientist,46722.72,9,9,1951,11.0,Bad,4764.13,284.6597508112763
CUS_0x7871,Sam Forgionep,38,527-03-8325,Developer,38331.37,3,5,1,3.0,Good,1473.17,70.8133134683129
CUS_0x7f0a,Lynn Adlerg,25,924-98-2206,Architect,9730.25,6,9,17,11.0,Bad,2464.02,27.54384748369958
CUS_0x4734,Luke Jeffss,20,839-25-8518,Manager,42240.87,9,8,22,10.0,Bad,3483.9,95.74849408764148
CUS_0x37e1,Lisa Baertleino,39,242-28-3294,Accountant,19660.58,3,2,12,3.0,Good,941.63,0.0
CUS_0xb586,Neilz,55,437-59-9821,Engineer,27175.69,8,3,17,7.0,Standard,1010.89,14.74214813555404
CUS_0x8a74,Mikolajczakc,46,023-79-4833,Media_Manager,106695.48,3,5,5,2.0,Good,715.37,129.20205401589246
CUS_0x8e28,Paul Taylorn,49,163-41-4240,Mechanic,75520.47,4,7,13,4.0,Standard,1447.18,167.791468538491
CUS_0x913a,Marc Jonesu,52,941-51-2438,Mechanic,57367.1,2,1,4,0.0,Good,401.33,190.4408281878055
CUS_0x44f4,Rie Ishigurow,48,773-02-8961,Media_Manager,95421.0,2,4,6,2.0,Good,410.48,0.0
CUS_0x531b,Catherinew,41,529-43-1473,Musician,28408.97,1,5,4,3.0,Good,542.72,56.82024045572536
CUS_0x6dd7,Angela Moonz,34,142-40-1977,Accountant,60738.48_,8,8,20,12.0,Bad,2423.74,180.92572052838293
CUS_0x145a,Oreskovicb,29,648-17-9617,Lawyer,41587.37,5,1403,3,4.0,Good,1353.86,68.53991441286563
CUS_0x9f7a,Dave Clarkes,55,692-62-0934,Writer,178793.92,1,1,11,2.0,Good,1015.37,0.0
CUS_0x3c69,Pete Sweeneyt,42,696-39-5159,Lawyer,17004.68,6,8,21,12.0,Standard,2272.07,55.064722142367366
CUS_0x3663,Gregb,22,904-44-3397,Manager,31856.05,3,1,5,2.0,Good,1178.38,66.88655449804094
CUS_0xa21c,Baertleinm,45,350-85-7603,Mechanic,8068.86,9,10,32,11.0,Bad,3984.41,19.24465375222101
CUS_0xac3b,Kubotax,20,024-80-3350,Mechanic,35249.28,1,5,2,2.0,Good,1033.32,114.31314614871864
CUS_0x34d2,Aml,34,179-82-0650,Mechanic,24095.19,7,6,16,4.0,Standard,1263.77,53.9339546593797
CUS_0xbb55,Richardc,22,121-13-0061,Mechanic,53579.55,10,7,22,11.0,Standard,2322.34,74.48357848442592
CUS_0x53f4,Rick Rothackerc,42,372-20-9785,Mechanic,15647.0,10,5,17,8.0,Bad,4973.13,56.7168815816985
CUS_0x9b03,Leungv,32,725-10-2639,Media_Manager,122847.88,3,3,10,3.0,Good,875.3,297.99395058276235
CUS_0xabed,Wroughtonm,32,339-32-0541,Lawyer,15513.3,5,6,9,5.0,Standard,1976.34,73.77635207276957
CUS_0x6a86,Bill Rigbyf,22,351-07-6021,Doctor,19632.01,7,5,3,3.0,Good,904.86,49.4692871727901
CUS_0xa97a,Tungv,50,836-34-5737,Journalist,111674.25,2,6,1,3.0,Good,135.2,233.81751122283268
CUS_0xb1c2,Georgina Prodhanl,45,023-36-9291,Scientist,106871.4,0,3,3,4.0,Good,250.7,0.0
CUS_0x9bb1,Drivern,50,336-60-7082,Entrepreneur,15749.97,0,3,2,2.0,Good,750.94,36.18458871869238
CUS_0xd6a,Nicolab,33,997-71-2344,Scientist,99668.76,7,4,20,4.0,Standard,108.67,292.2634820659528
CUS_0x563d,Alanc,39,269-05-1234,Journalist,20992.38,5,9,25,6.0,Standard,1403.86,25.433569898385635
CUS_0x4d68,C.r,48,558-98-5170,Media_Manager,60725.28,3,3,19,4.0,Standard,977.18,37.94909505414184
CUS_0xc59f,Cowanh,18,288-64-1513,Engineer,25631.48,3,4,12,12.0,Standard,203.18,55.674999684705
CUS_0x4375,Crest Timg,52,606-13-1030,Developer,43594.55,1,3,2,1.0,Good,1231.5,51.23168951604013
CUS_0x73f1,Wanfeng Zhoux,26,406-87-6497,Mechanic,131282.91,4,3,1,3.0,Good,929.64,262.87594167266747
CUS_0x97d5,Deutschl,21,401-45-8386,Engineer,18736.83,10,6,25,12.0,Bad,4384.76,92.65003808175555
CUS_0x8046,Matthewg,53,245-07-8526,Teacher,17572.15,3,5,18,4.0,Standard,116.02,37.22258622031679
CUS_0x5b7c,Denal,51,447-29-0008,Media_Manager,14179.49,5,2,5,1.0,Good,1362.09,21.898953960258087
CUS_0x2d82,Nairs,39,358-29-0203,Doctor,26411.81,5,6,6,4.0,Good,1223.3,62.45965514206522
CUS_0x403a,Jenniferj,28,736-12-3312,Media_Manager,45412.95,8,6,30,10.0,Bad,4601.39,113.69155215611048
CUS_0xc15d,Edwardsf,44,418-87-4329,Architect,37681.01,5,5,11,3.0,Good,189.78,71430.0
CUS_0x2d62,Scheydera,28,377-32-6573,Doctor,10024.25,9,5,22,10.0,Bad,3038.04,61.82870984502654
CUS_0x6c89,Niluksi Koswanagev,23,634-91-8207,Mechanic,23001.71,5,6,12,3.0,Standard,1091.42,47.40727166488168
CUS_0x8399,Catherinem,22,528-82-8771,Doctor,71903.26,8,4,13,5.0,Standard,541.54,166.45605558742346
CUS_0x812c,Gertrude Chavez-Dreyfusse,35,631-45-4165,Engineer,65644.4_,10,9,32,9.0,Bad,3057.46,279.68481669606626
CUS_0x5f4f,Anirbanh,31,404-96-0470,Architect,9265.495,10,9,24,6.0,Bad,4301.98,55.496465526855424
CUS_0x6ee,Allenb,36,352-67-8040,Doctor,14619.875,4,5,6,4.0,Good,107.8,18.811363729185818
CUS_0x7aec,Paola Arosioy,26,550-76-4588,Writer,104722.71,3,4,19,6.0,Standard,1262.11,227.28230461412937
CUS_0x2477,Jasone,26,931-19-6828,Mechanic,45404.4,9,8,22,11.0,Standard,2313.6,195.24028829542408
CUS_0x8ad9,Podkuln,37,691-51-3532,Entrepreneur,49570.5,6,8,24,6.0,Bad,1697.98,130.63491905089842
CUS_0x6fd5,Kevin Krolickic,41,741-35-9886,Musician,14096.44,9,7,28,12.0,Bad,1398.28,166.65143083971668
CUS_0x7dd1,N.u,47,929-08-8298,Developer,179825.36,5,6,2,0.0,Good,485.78,561.9329933180444
CUS_0xa3b5,Dhanyaj,55,748-03-0674,Scientist,68588.28,8,7,17,2.0,Standard,347.58,35.65185868338628
CUS_0xa1be,Willsx,18,475-57-4358,Musician,8814.92,10,7,23,9.0,Bad,2079.47,46.303169069972846
CUS_0x696,Victoria Thiebergerb,36,912-94-2116,Mechanic,89780.85,4,5,12,0.0,Good,540.26,186.46847727253527
CUS_0x8973,Steveo,34,187-06-6371,Musician,30472.5,3,7,27,6.0,Standard,1872.17,128.78518538714843
CUS_0xa3ec,Bakery,25,634-51-4615,Lawyer,32772.29_,7,7,10,1.0,Standard,1012.37,0.0
CUS_0xabc9,Ann Saphirp,34,691-56-6885,Accountant,28415.93,2,2,3370,0.0,Good,1112.8,35.469400999269865
CUS_0xc501,Melanie Leey,27,022-51-0582,Lawyer,23454.09,5,5,74,7.0,Standard,846.41,73.34809191087513
CUS_0x626a,Shirouzux,18,865-52-1613,Architect,31916.17,4,3,20,0.0,Standard,90.18,74705.0
CUS_0x9eba,Siebelts,23,085-29-8899,Teacher,58704.26,6,878,8,0.0,Standard,244.69,38.32334645166232
CUS_0x7e2a,Maxwell Sonalie,39,425-94-8273,Writer,18122.37,3,4,7,7.0,Standard,2686.5,76.14258794844216
CUS_0x4d75,David Millikenn,41,125-45-2480,Manager,22089.68,7,3,6,3.0,Standard,346.64,35.73370990650746
CUS_0xbde6,Mark Felsenthalv,34,323-64-4752,Writer,36063.45,7,629,13,6.0,Standard,1497.12,135.1026903037025
CUS_0x7e12,Sophie Knightg,24,717-56-5604,Engineer,169106.96,4,5,12,4.0,Good,254.2,283.53388410782435
CUS_0x49fa,Miyoungn,27,417-63-4822,Engineer,114261.68_,3,7,1,0.0,Good,337.64,79.42436043476147
CUS_0x6e36,Slateru,42,330-21-5845,Lawyer,75050.37,7,7,11,5.0,Standard,509.49,179.89687932721446
CUS_0x3915,Costax,43,906-40-5774,Architect,19570.56,10,10,26,9.0,Bad,2711.86,87.71030006460491
CUS_0x3bf3,Forgionen,30,416-44-4780,Engineer,83576.26,3,4,8,0.0,Good,1192.96,112.38708199237908
CUS_0x2eac,Phila,52,902-88-9590,Lawyer,107797.8,7,3,20,0.0,Standard,115.82,250.95228821777903
CUS_0x9857,Lesleyz,30,534-32-1760,Mechanic,16014.16,7,6,29,6.0,Bad,1280.01,76.2232106832582
CUS_0x868a,Cheex,36,005-96-9911,Scientist,18214.24,5,7,20,1.0,Standard,1079.55,23.67297843331018
CUS_0x1c99,Andreas Rinken,25,118-02-3131,Engineer,33278.28,7,3,11,6.0,Standard,426.61,75.9538661224378
CUS_0x91fe,Clarkee,21,690-96-7017,Architect,28230.08,8,5,19,1.0,Standard,1437.62,36.864683417928745
CUS_0x7833,Alwynb,22,796-39-9783,Manager,43311.84,3,4,9,1.0,Good,951.78,75555.0
CUS_0x4434,McCoolo,30,949-12-7408,Scientist,7087.24,8,5,14,8.0,Standard,54.25,22.30193994059064
CUS_0x4a3b,Ronald Grovers,20,589-89-6617,Musician,7455.07,10,6,28,7.0,Bad,4559.45,39.60788086607506
CUS_0x9214,Guptab,42,361-27-9731,Accountant,20774.34,6,6,25,7.0,Standard,1822.87,37.08877864840069
CUS_0x4127,ars,40,505-63-7384,Lawyer,128588.56,5,7,6,2.0,Standard,386.67,80.37479028363882
CUS_0x7ff3,Oliviau,44,300-00-5065,Developer,144456.16,4,3,6,6.0,Standard,1061.63,481.0079648265306
CUS_0x1207,Wheatleym,33,365-76-1037,Developer,19506.73,9,7,22,11.0,Bad,1594.83,59.13404168572198
CUS_0x976,Scotti,40,958-13-3057,Lawyer,7901.055,8,7,14,8.0,Standard,2154.6,24.573293167405843
CUS_0xb46f,Allenn,38,498-14-0072,Teacher,14930.95,3,4,1384,1025.0,Good,1326.75,25.21902008763336
CUS_0x1ec4,Alister Bullb,31,715-13-3421,Lawyer,22853.37,6,3,12,2.0,Standard,423.83,12.319784549347451
CUS_0x5715,Wilkesr,37,771-76-3424,Lawyer,12714.98,4,6,5,2.0,Standard,1154.56,22.19752966708309
CUS_0x1472,Chiangx,38,144-90-7708,Entrepreneur,15512.055,3,4,2203,4.0,Standard,865.3,48.133044776219066
CUS_0x906b,Busvined,28,677-40-1433,Developer,23459.45,8,5,9,4.0,Standard,264.07,26.60782994689795
CUS_0x1f2c,Ryan Vlastelicah,26,846-10-4542,Media_Manager,83722.16,3,3,1,4.0,Good,964.15,157.9707494237666
CUS_0x39c6,Johnsonj,37,959-94-5192,Engineer,16833.355,7,3,5,8.0,Standard,65.59,19.785557515201468
CUS_0xc622,Bullj,53,868-29-3343,Engineer,114588.4,5,7,20,1.0,Standard,941.85,0.0
CUS_0xeb6,ing Langia,22,495-96-8811,Developer,16472.87,7,5,32,8.0,Bad,2140.96,66.72399418060934
CUS_0x4e0d,Robertau,20,861-75-5653,Manager,18314.57,6,7,18,10.0,Standard,1450.59,19.61210131444428
CUS_0x50ef,Chucke,28,629-09-0735,Teacher,36794.54,7,4,9,5.0,Standard,1117.63,0.0
CUS_0xa366,Ernest Scheyderg,54,232-50-6033,Doctor,68042.58,4,7,7,3.0,Standard,1163.4,0.0
CUS_0x2e5f,Felsenthalc,39,067-86-9905,Musician,82668.24,7,4,16,6.0,Standard,1596.58,113.16484167511636
CUS_0xae02,Keith Weirm,29,962-65-2926,Teacher,127052.04,4,5,3912,8.0,Standard,1339.15,651.8947715777102
CUS_0xa99c,Pressmana,25,337-61-1276,Journalist,34742.74,6,4,19,4.0,Standard,2503.43,59.097375287093975
CUS_0x9177,Mutikanib,34,860-92-3178,Musician,35971.51,2,5,9,3.0,Good,1435.21,42.55376084094655
CUS_0x7eda,Tanyau,36,692-50-2240,Doctor,162053.08,1,7,11,3.0,Good,1469.14,96.0721304833948
CUS_0x665a,Szakacsp,38,274-38-8035,Engineer,8394443.0_,6,6,18,7.0,Bad,2432.08,39.65054684023061
CUS_0x8766,Andreasb,23,682-79-9909,Manager,25622.61,6,7,7,4.0,Standard,326.09,37.25286576941351
CUS_0xba13,Vaughanr,18,206-40-8360,Architect,13032.705,5,6,3,0.0,Good,1497.16,28.85989008357431
CUS_0x54b2,Tetsushi Kajimotog,23,225-34-3629,Scientist,16106.15,8,3,10,5.0,Standard,109.59,35.4909545861339
CUS_0x4534,Toonkelq,37,551-95-2963,Media_Manager,20496.79,3,3,6,3.0,Standard,1165.77,28.712562862772945
CUS_0xac67,Gerryr,36,482-89-9000,Entrepreneur,19753.22,6,6,936,11.0,Bad,4121.29,111.03763577768277
CUS_0x7ab1,Gerryt,21,091-11-7082,Developer,23520.69,7,7,6,4.0,Standard,1235.31,85.3745913430977
CUS_0x52c8,Peterz,42,691-39-2873,Architect,16896.19,7,6,23,8.0,Bad,1878.31,69.31938664516377
CUS_0x7373,Emilyr,31,471-01-1195,Accountant,44689.77,6,6,20,7.0,Standard,2319.8,202.06108052742184
CUS_0xa12e,Krishnanm,38,131-41-2883,Media_Manager,17682.035,7,3,7,7.0,Standard,972.53,38.81691983007202
CUS_0x10aa,Carey Gillama,19,101-00-4424,Musician,114432.03,1,2,7,4.0,Good,444.51,0.0
CUS_0x6109,Rodrigoe,25,003-48-8065,Architect,19657.56,4,3,15,5.0,Standard,1480.88,21.24011733002961
CUS_0xbb25,Mordanti,44,922-22-3171,Writer,31748.41,7,6,14,1.0,Standard,1134.85,0.0
CUS_0x8c7c,Bilbyq,51,189-34-5628,Developer,19997.78,5,5,20,2.0,Standard,427.06,15719.0
CUS_0x3475,Fletcherl,26,271-20-5461,Musician,36783.38,10,5,17,7.0,Bad,4555.72,148.35811776936703
CUS_0x67de,Olesyaw,20,451-00-6663,Journalist,32102.6,3,7,10,4.0,Standard,1210.25,0.0
CUS_0x9647,Goncalvesc,36,954-95-9646,Lawyer,19667.89,9,9,32,6.0,Standard,1399.97,95.66654836392048
CUS_0x8142,Shaikhh,21,338-90-1524,Entrepreneur,31156.18,7,4,15,7.0,Standard,159.08,113.90118591728508
CUS_0x6437,A.g,48,726-51-0453,Lawyer,28225.49,1,4,6,4.0,Good,245.6,0.0
CUS_0x9a92,Steven C.d,28,015-63-9321,Mechanic,28575.4_,6,10,25,12.0,Bad,2641.74,135.25810095479582
CUS_0x955b,Paul Taylori,43,696-78-4933,Media_Manager,12993.97,6,6,14,6.0,Standard,488.79,64.89671411889705
CUS_0x4fc9,Vaughanl,51,258-52-7665,Journalist,14274.54_,7,6,10,4.0,Good,1251.36,0.0
CUS_0x1436,Jonesn,22,988-70-0775,Developer,167545.24,5,4,2,0.0,Good,503.23,234.9597698827314
CUS_0x13de,Scottx,34,298-78-5836,Lawyer,14192.12,4,3,19,8.0,Standard,1483.6,45.185191840173566
CUS_0x617c,Myles Neliganu,43,490-27-9036,Writer,101191.17,6,6,17,3.0,Standard,1264.86,134.04812726478588
CUS_0x2d48,Alpern,20,508-50-7959,Engineer,132180.24,5,7,8,4.0,Good,747.86,155.16183392742388
CUS_0x65cf,Abhishek Vishnoio,41,099-60-2680,Journalist,72145.32,1,6,10,0.0,Good,1285.49,0.0
CUS_0x1ef5,Lidia Kellyg,25,663-41-3108,Media_Manager,11189.065,6,3,15,7.0,Standard,761.18,18.439801078717608
CUS_0x87a,Anna Yukhananovw,33,506-42-3465,Musician,20274.94,1,6,5,2.0,Good,11.02,14.553543170769489
CUS_0x5bcb,Daniel Flynnm,33,543-33-4896,Developer,115484.2,5,6,5,0.0,Good,715.73,0.0
